id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1371700074976080374,AURA privé Wellness B&B,395150532,Hasan,,Oostakker,51.1001422,3.7648333,Entire home/apt,360,1,0,,,1,364,0,
1374002846251407365,Studio&Stay Loft,553151933,Alexander,,Binnenstad,51.058228664180476,3.724700469351157,Entire home/apt,149,1,0,,,2,338,0,
1374834248430489894,Habitación doble en Gante,682988453,Cristo,,Binnenstad,51.049849107777334,3.7302081855327907,Private room,89,1,1,2025-05-18,0.79,9,318,1,
1374934218643031309,Habitacion Familiar en Gante,682988453,Cristo,,Binnenstad,51.051507599931305,3.7307127173680956,Private room,104,1,9,2025-06-09,3.33,9,300,9,
1374939686658191953,Habitación doble con cocina,682988453,Cristo,,Binnenstad,51.05147773463799,3.7307868522474097,Private room,96,1,5,2025-05-11,1.49,9,333,5,
1376171612714968672,Dokzicht - Leven aan de Oude Dokken,329650817,Veroniek,,Sluizeken - Tolhuis - Ham,51.06086340409907,3.734829419262115,Entire home/apt,146,2,8,2025-06-22,6.32,1,301,8,
1379716771007258878,Maisonnette Magelein,215157336,Philip,,Binnenstad,51.05359,3.72379,Entire home/apt,116,30,0,,,1,340,0,
1381021331248650662,Bright Apartment in Ghent with Parking,502108298,Eduardo,,Binnenstad,51.0514993,3.733020099999999,Entire home/apt,93,1,10,2025-06-03,4.55,7,5,10,
1381080452649427536,Ambassador suite,331340556,Mounaim,,Binnenstad,51.050883890966794,3.7306598006285348,Private room,59,1,32,2025-06-23,11.85,6,286,32,
1381416150887489116,Welcome!,48572664,Alagie Janko,,Macharius - Heirnis,51.05150926958198,3.7375912447286144,Private room,86,2,0,,,2,343,0,
1382664210850058555,Lightful architectural house,685720546,Karolien,,Oud Gentbrugge,51.0422534735485,3.7458244233784197,Entire home/apt,495,1,1,2025-05-20,0.83,1,269,1,
1383447626821468009,Habitación Doble (litera),682988453,Cristo,,Binnenstad,51.05067546454856,3.7320025495242755,Private room,81,1,0,,,9,299,0,
1384542706740882307,Netflix & Chill,48572664,Alagie Janko,,Brugse Poort - Rooigem,51.062601929914905,3.6992191368098295,Private room,90,2,0,,,2,361,0,
1384787337369035506,Attractive Spacious Room at Home,342329863,Edy,,Sluizeken - Tolhuis - Ham,51.06610675039259,3.725141382443284,Private room,56,2,1,2025-06-08,1,3,172,1,
1386987585721934056,Huswell - Stay at Cape Montigny in Ghent,472694401,Jean-Paul,,Binnenstad,51.04463560000001,3.726393999999999,Entire home/apt,163,2,3,2025-05-27,1.34,34,336,3,
1387022664034968226,gezellige caravan,10433719,Bart,,Kanaaldorpen en -zone,51.109788431832996,3.779836109381864,Entire home/apt,49,1,4,2025-06-04,1.82,1,358,4,
1387111841733109466,Studio&Stay Room,553151933,Alexander,,Binnenstad,51.0593665,3.725022,Entire home/apt,84,1,9,2025-06-22,6.00,2,331,9,
1387740512893178120,Rustige en lichte grote kamer met comfortabel bed,679512709,Jennifer Annie,,Sluizeken - Tolhuis - Ham,51.0629514682714,3.7333082101472272,Private room,59,1,14,2025-06-01,5.06,2,266,14,
1388125781067816784,Stijlvolle penthouse hartje Gent,4902086,,,Sluizeken - Tolhuis - Ham,51.066504234969315,3.7257872732380686,Entire home/apt,325,3,0,,,1,16,0,
1388492127358091209,Volledig appartement +toplocatie,687180745,John,,Macharius - Heirnis,51.056621217982126,3.735541231837695,Entire home/apt,110,1,20,2025-06-15,7.50,1,32,20,
1390071995432675671,"Bedroom in harbour area of Gent, near city center",19555066,Delphine,,Muide - Meulestede - Afrikalaan,51.077090498368655,3.7309459020333335,Private room,90,2,1,2025-04-06,0.37,1,205,1,
1390384560031528548,Spacious Duplex | Perfect for Families & Friends,686052478,Eduard,,Binnenstad,51.0463014,3.7236982,Entire home/apt,124,1,11,2025-06-18,4.07,4,128,11,
1390386717738481829,Brand new Cozy Apartment for 4 People,686052478,Eduard,,Binnenstad,51.0463014,3.7236982,Entire home/apt,99,1,6,2025-06-20,2.25,4,160,6,
1390387583718555851,Stunning Bright Apartment,686052478,Eduard,,Binnenstad,51.0463014,3.7236982,Entire home/apt,88,1,12,2025-06-17,4.44,4,155,12,
1390388902835468772,Cozy Rooftop Apartment with Mezzanine,686052478,Eduard,,Binnenstad,51.0463014,3.7236982,Entire home/apt,85,1,7,2025-06-09,3.00,4,179,7,
1390394145218464740,"BLOSS, studio met zonnig terras",1976542,Noortje,,Binnenstad,51.05071,3.73258,Entire home/apt,115,2,2,2025-06-22,1.87,1,0,2,
1390504183819242435,Appartement Studentenbuurt Gent met Garage,74814136,Steven,,Stationsbuurt Noord,51.035444309113146,3.7254757508152796,Entire home/apt,101,2,0,,,1,59,0,
1390592395579474217,"Comfort @ stadsrand Gent, vlakbij Natuurgebied(4p)",246803446,Donald,,Dampoort,51.05008,3.74516,Entire home/apt,127,2,7,2025-06-15,3.28,10,313,7,
1390710056907312182,Estudio en Gante,682988453,Cristo,,Binnenstad,51.050208505957784,3.7321444073783216,Entire home/apt,121,1,0,,,9,339,0,
1390714295977627250,Apartamento en Gante,682988453,Cristo,,Binnenstad,51.051409120122365,3.731633523148152,Private room,104,1,6,2025-05-27,2.47,9,348,6,
1390730497412359623,Hippe woning nabij centrum Gent,5336511,Laurie,,Mariakerke,51.07070332956266,3.675098012545726,Entire home/apt,158,2,3,2025-06-15,1.70,1,31,3,
1390746930133025931,Superior suite,331340556,Mounaim,,Binnenstad,51.05050565402227,3.7297824733350207,Entire home/apt,76,1,23,2025-06-23,8.62,6,292,23,
1390748786913612272,Habitación en Gante,682988453,Cristo,,Binnenstad,51.05040393486435,3.732146017031557,Private room,93,1,3,2025-05-03,1.41,9,306,3,
1392637796848294983,The Prestige Room,678988988,Thomas,,Sluizeken - Tolhuis - Ham,51.0632652,3.7323229,Private room,61,1,7,2025-06-08,3.09,1,98,7,
1392798965964858426,Comfy & Cozy 5BR Apartment in the Heart of Ghent,651961264,Danesh,,Binnenstad,51.05357,3.72232,Entire home/apt,395,1,0,,,15,346,0,
1393376998289676635,Gezellige kamer in fijn huis,3867287,Riet,,Oud Gentbrugge,51.042048326994156,3.753371450064006,Private room,65,2,0,,,2,9,0,
1393682963356738825,Unieke penthouse aan de visserij,88856681,Tom,,Macharius - Heirnis,51.0465793,3.7396475,Entire home/apt,132,1,3,2025-06-08,1.73,1,68,3,
1393690437439888497,Habitación individual en Gent,682988453,Cristo,,Binnenstad,51.0504989894266,3.731346851862501,Private room,81,1,0,,,9,284,0,
1394338469566179601,Gezellig arbeidershuisje dichtbij centrum,77275074,Femke,,Rabot  - Blaisantvest,51.062921953665665,3.7079436997450235,Entire home/apt,128,2,6,2025-06-06,3.67,1,50,6,
1394774593858237859,Luxury flat in citycentrum of Ghent,515849835,Thomas,,Binnenstad,51.04186271889442,3.7366466357125048,Entire home/apt,90,4,0,,,1,274,0,
1394986224455625168,Modern studio with little garden,429555549,,,Rabot  - Blaisantvest,51.06495904386082,3.7096104967209325,Entire home/apt,142,2,1,2025-06-01,1,1,365,1,
1396293770321576761,"Quiet stay, close to city Ghent",689230176,Nadine,,Oud Gentbrugge,51.042467298828974,3.7452484135985675,Entire home/apt,115,2,0,,,2,46,0,
1397056406795983557,"Rustig, modern en nieuw app. - Topligging in Gent!",489936546,Remi,,Stationsbuurt Zuid,51.03322541317511,3.7116344714078298,Entire home/apt,112,2,2,2025-06-16,1.87,12,339,2,
1397077508438703992,Huswell - Chic Studio with Garden in Central Ghent,472694401,Jean-Paul,,Stationsbuurt Noord,51.0318776,3.730072,Private room,90,2,1,2025-05-05,0.58,34,356,1,
1397141917493454681,Rustiek achterhuisje,4058153,Leen,,Mariakerke,51.07733044439764,3.6899329699587042,Entire home/apt,58,1,11,2025-06-18,4.58,1,60,11,
1398314965616196855,Lichtrijk appartement op toplocatie in Gent4,182753172,Anthony,,Binnenstad,51.05082,3.72964,Entire home/apt,112,1,3,2025-06-05,1.55,4,243,3,
1398731639529098864,The Royal suite,331340556,Mounaim,,Binnenstad,51.0503939898737,3.730956120798796,Entire home/apt,75,1,19,2025-06-21,8.64,6,274,19,
1398951118249070359,Apto. en el centro de Gante,439241679,Jose,,Binnenstad,51.05483,3.73197,Entire home/apt,107,1,8,2025-06-22,4.00,1,271,8,
1399303034840573800,Central Apartment in Gent with Parking A&A,8027400,Anna,,Sluizeken - Tolhuis - Ham,51.064222256701285,3.7299279336405826,Entire home/apt,85,1,14,2025-06-23,7.92,1,3,14,
1399903267535045117,Cozy summer stay in Ghent,690147978,Megan,,Oud Gentbrugge,51.03803270995439,3.7574018113365977,Entire home/apt,,14,0,,,1,12,0,
1400578957512885759,Comfortable Sleek Room in a Vibrant Setting,651961264,Danesh,,Binnenstad,51.05259731914528,3.725670169736004,Private room,68,1,10,2025-06-14,5.36,15,359,10,
1400834066032848468,Angela,437828166,Ghoul,,Brugse Poort - Rooigem,51.06349107775516,3.698061732080601,Entire home/apt,68,4,0,,,1,353,0,
1400872771425094219,2-persoonskamer mooi appartement,360712697,Tom Jan D,,Stationsbuurt Noord,51.038914302100906,3.7101803719997406,Private room,77,1,8,2025-06-18,3.69,1,317,8,
1401170059036697813,Artistic private apartment,121003233,Hilde,,Sluizeken - Tolhuis - Ham,51.0622184,3.7162658,Entire home/apt,95,2,4,2025-06-21,2.31,2,211,4,
1401602033877184235,Compact Double Room - Unique Cute Rooftop Terrace,439069630,Dante,,Binnenstad,51.049854351199855,3.727066186737491,Private room,126,1,1,2025-06-22,1,4,330,1,
1402852541301149984,Ruime woning met zwembad in de stad,271569336,Jef,,Bloemekenswijk,51.06714784143406,3.7077484585675813,Entire home/apt,,2,2,2025-06-23,2,1,232,2,
1403110429343068256,Cosy Apartment (up to 4 guests) | City Center,439069630,Dante,,Binnenstad,51.0573231842784,3.727381677034937,Entire home/apt,151,1,1,2025-06-09,1,4,274,1,
1404284482930916280,Cosy studio in prime location,167814774,Priyanka,,Binnenstad,51.05014280054474,3.730561262307549,Entire home/apt,64,1,17,2025-06-12,9.62,2,248,17,
1404353479966778517,StayNice@Gent,143008778,Dominique,,Stationsbuurt Zuid,51.0306657,3.705901,Entire home/apt,190,2,0,,,1,108,0,
1405647028541521268,Gelijkvloers appartement met tuin – Gent,33453359,Benjamin,,Sint Denijs Westrem,51.02019258567368,3.6692061151250708,Entire home/apt,92,28,0,,,1,322,0,
1405685557783180257,Quiet apartment - Centre/Station,691609258,Ann,,Stationsbuurt Noord,51.0392231,3.7152681,Entire home/apt,,2,0,,,1,0,0,
1405850640888594319,Skyview Sunset Loft,514517186,Bedh Raj,,Brugse Poort - Rooigem,51.0539607,3.7015248,Entire home/apt,102,1,6,2025-06-01,3.33,1,104,6,
1406487771147228595,Modern retreat with garden,501105625,Rémi,,Gentbrugge,51.03592,3.75853,Entire home/apt,102,1,8,2025-06-18,4.62,1,34,8,
1406708911140283442,Habitación Doble con Litera,682988453,Cristo,,Binnenstad,51.051172483539496,3.7309643123171368,Private room,90,1,0,,,9,334,0,
1406991314602305758,Comfortable & Stylish Studio in Heart of Ghent,651961264,Danesh,,Binnenstad,51.051760321715136,3.725540326479973,Private room,70,1,9,2025-06-23,6.59,15,339,9,
1407032316617773592,Charming & Central Stay with Terrace,671843837,Eduard,,Stationsbuurt Noord,51.0360636,3.7265448,Entire home/apt,111,1,8,2025-06-21,4.53,3,145,8,
1407238859345631708,Ruim appartement in centrum Gent,43204885,Helena,,Elisabethbegijnhof - Papegaai,51.04999,3.71762,Entire home/apt,,1,0,,,2,0,0,
1408009606093346500,Cozy house in Ghent - Gitoo,692209111,Gianni Louis A,,Brugse Poort - Rooigem,51.0572131,3.700507499999999,Entire home/apt,97,2,0,,,8,20,0,
1408165848313348959,Kamer Leie in Cozy House - Gitoo,692209111,Gianni Louis A,,Brugse Poort - Rooigem,51.05829,3.70064,Private room,49,1,0,,,8,34,0,
1408180104640147596,Kamer Lieve in Cozy House - Gitoo,692209111,Gianni Louis A,,Brugse Poort - Rooigem,51.05686877586443,3.7010392388432707,Private room,44,1,0,,,8,23,0,
1408183940561631620,Kamer Schelde in Cozy House - Gitoo,692209111,Gianni Louis A,,Brugse Poort - Rooigem,51.05763,3.70158,Private room,44,1,0,,,8,27,0,
1408215342466363890,Casa Hosa - Gitoo,692209111,Gianni Louis A,,Watersportbaan - Ekkergem,51.05105,3.70345,Entire home/apt,53,1,0,,,8,30,0,
1408237186434892372,Studio Easi - Gitoo,692209111,Gianni Louis A,,Stationsbuurt Zuid,51.03096260097213,3.7100985752758744,Entire home/apt,53,1,0,,,8,15,0,
1408460873466481017,Modern 2BR Stay | Near Korenmarkt + WiFi,666129800,Abdullah Rashid,,Binnenstad,51.05202365974294,3.723790537310641,Private room,120,1,0,,,4,341,0,
1409588919595495179,Stadshuisje,138954972,Judith,,Brugse Poort - Rooigem,51.05995670533542,3.703829951796369,Entire home/apt,102,2,2,2025-06-08,2,1,332,2,
1409979488556009717,2 bedroom apartment Ghent Centre,1328011,Jan,,Elisabethbegijnhof - Papegaai,51.05465416454868,3.7179809981475653,Entire home/apt,180,90,0,,,6,359,0,
1413763461345928244,Goed gelegen kamer ensuite - Maria,6213435,Nathalie,,Binnenstad,51.03773002466317,3.7324938076972805,Private room,83,3,0,,,3,257,0,
1414705618260592065,'Anno 1' Bright apartment with terrace in Ghent,664995519,Laurent,,Elisabethbegijnhof - Papegaai,51.050933850404064,3.715606546655422,Entire home/apt,144,1,2,2025-06-09,2,2,281,2,
1415171632685108088,Suite,36157906,Dirk,,Binnenstad,51.038824781112886,3.72893669522578,Private room,166,2,0,,,3,245,0,
1415194394761676394,Double Room with garden view,36157906,Dirk,,Binnenstad,51.03855,3.72874,Private room,132,1,0,,,3,240,0,
1415196351929208583,Studio,36157906,Dirk,,Binnenstad,51.0387097827536,3.7291158371044792,Private room,132,1,0,,,3,238,0,
1416043483627588006,Dubbele suite  B&B The Verhaegen,20636358,Marc,,Elisabethbegijnhof - Papegaai,51.0519472,3.716843799999999,Private room,479,1,0,,,6,298,0,
1416534893695428615,"Welling Whispers - 
soothing & refined minimalism",671573298,Saliha,,Elisabethbegijnhof - Papegaai,51.05235794920493,3.7151007129107407,Private room,182,1,0,,,1,76,0,
1416736571912977944,Cozy Room @ B&B The Verhaegen,20636358,Marc,,Elisabethbegijnhof - Papegaai,51.0519472,3.716843799999999,Private room,240,1,0,,,6,301,0,
1417170735889193117,Deluxe Room @B&B The Verhaegen,20636358,Marc,,Elisabethbegijnhof - Papegaai,51.05266096578236,3.717291158240301,Private room,268,1,0,,,6,284,0,
1417184435368480988,Paola's Room @ B&B The Verhaegen,20636358,Marc,,Elisabethbegijnhof - Papegaai,51.05147330858629,3.7163710015487426,Private room,309,1,0,,,6,282,0,
1417190016770189214,Suite Années '40 @ The Verhaegen,20636358,Marc,,Elisabethbegijnhof - Papegaai,51.05301442107412,3.7165358604767698,Private room,426,1,0,,,6,297,0,
1419505233543673461,Alfons,31377738,Lore,,Moscou - Vogelhoek,51.02933648517128,3.759570149618801,Entire home/apt,85,2,1,2025-06-01,1,2,317,1,
1419704258134122326,Lichtrijke stadswoning met tuin nabij Gent,36613260,Jonas,,Gentbrugge,51.04392,3.76105,Entire home/apt,105,21,0,,,1,5,0,
1419720665526827914,Studio downtown Gent,269434414,Hock Thang,,Binnenstad,51.0475088,3.721097399999999,Entire home/apt,101,1,0,,,1,70,0,
1420109156521965630,'Anno 2' Bright one bedroom duplex in Ghent,664995519,Laurent,,Elisabethbegijnhof - Papegaai,51.0502956,3.7161385,Entire home/apt,139,1,3,2025-06-08,3,2,276,3,
1420257052421699921,Studio Karel - Gitoo,692209111,Gianni Louis A,,Binnenstad,51.05292751155334,3.733486886056262,Private room,72,1,0,,,8,15,0,
1420413896284689604,City Apartment along the water,405808599,Karen,,Binnenstad,51.0358284,3.7326469,Entire home/apt,125,28,0,,,1,341,0,
1421170954060227445,Ruime kamer met privacy,311952294,Annick,,Gentbrugge,51.0405363,3.7716989,Private room,80,1,3,2025-06-10,3,1,30,3,
1421467314681071768,Interbellum spacious groundfloor,5883895,Annelore,,Macharius - Heirnis,51.04809936874317,3.7438123872088758,Entire home/apt,123,14,0,,,9,222,0,
1421685934614910697,Double Room with stairs,571736001,Eduard,,Binnenstad,51.0508178,3.7234712,Entire home/apt,65,1,6,2025-06-20,4.62,9,179,6,
1421690045432665668,Double Room without stairs,571736001,Eduard,,Binnenstad,51.0508178,3.7234712,Entire home/apt,66,1,1,2025-05-31,1,9,175,1,
1421691072372613192,Modern 2-Bedroom Getaway in the Heart of Ghent,651961264,Danesh,,Binnenstad,51.0526916061706,3.724780104905629,Private room,134,1,0,,,15,53,0,
1421692689611251770,Double Room without stairs,571736001,Eduard,,Binnenstad,51.0508178,3.7234712,Entire home/apt,58,1,32,2025-06-20,25.26,9,179,32,
1421697923493096793,Room with bunkbed,571736001,Eduard,,Binnenstad,51.0508178,3.7234712,Entire home/apt,65,1,5,2025-06-21,5,9,180,5,
1421700604112667230,Mezzanine Sofa Bed,571736001,Eduard,,Binnenstad,51.0508178,3.7234712,Entire home/apt,67,1,6,2025-06-08,5.62,9,171,6,
1421801540691294383,Suite with sofa bed,571736001,Eduard,,Binnenstad,51.0508178,3.7234712,Entire home/apt,78,1,7,2025-06-21,5.83,9,171,7,
1422491810748403348,Cozy Studio | Prime Ghent City Location,651961264,Danesh,,Binnenstad,51.05329,3.72225,Private room,79,1,7,2025-06-21,6.00,15,354,7,
1422922997658926129,Quietness and comfort in Ghent,18092713,Kwinten,,Mariakerke,51.07353,3.66908,Entire home/apt,343,2,0,,,1,32,0,
1423628448334706166,Lichtrijke ruime studio in Gent,527210016,Rien,,Ledeberg,51.036864027464084,3.7471160593159345,Private room,80,2,1,2025-06-20,1,1,180,1,
1423788460617754944,6  Lovely & Comfortable Studios @Heart of Gent,666129800,Abdullah Rashid,,Binnenstad,51.053982287763546,3.721893998791482,Entire home/apt,405,1,0,,,4,339,0,
1424541734111042434,"Modern, gerenoveerd app; ideale ligging met terras",489936546,Remi,,Stationsbuurt Zuid,51.0344009524647,3.711899608326472,Entire home/apt,108,2,0,,,12,327,0,
1424624378826165940,Bunk Bed Room with sofa bed,571736001,Eduard,,Binnenstad,51.0508178,3.7234712,Entire home/apt,83,1,1,2025-06-17,1,9,161,1,
1425283423336761037,Charming City Studio in the Heart of Ghent,671843837,Eduard,,Elisabethbegijnhof - Papegaai,51.05803359999999,3.717497,Entire home/apt,55,1,0,,,3,176,0,
1425345130491759720,Large Double Room without stairs,571736001,Eduard,,Binnenstad,51.0508178,3.7234712,Entire home/apt,65,1,4,2025-06-14,3.75,9,168,4,
1425507298362575462,Zeer ruime kamer nabij centrum,324514528,Gemma,,Sluizeken - Tolhuis - Ham,51.06113104876423,3.7254866370220503,Private room,,1,1,2025-06-07,1,1,0,1,
1425919092893391996,Charming room near city center!,420511887,Jasmin,,Sint Amandsberg,51.0614985,3.7472309,Private room,61,1,3,2025-06-22,3,1,333,3,
1426724153186174504,"Stylish Room w/View @Vibrant Ghent, Breezy Balcony",651961264,Danesh,,Binnenstad,51.05373,3.72188,Private room,58,1,5,2025-06-20,5,15,345,5,
1427644946301353734,Private room apartment near Gent train station,469429408,Nosheen,,Stationsbuurt Zuid,51.03245174188743,3.7098988563584383,Private room,59,5,0,,,1,299,0,
1428126194963283156,Expo 13 Room 1,139791492,Michel,,Stationsbuurt Zuid,51.03353,3.71639,Private room,124,1,0,,,4,344,0,
1428151800229988045,Betaalbare ruime kamer,679512709,Jennifer Annie,,Sluizeken - Tolhuis - Ham,51.06254,3.73349,Private room,52,1,1,2025-06-03,1,2,319,1,
1428243184149093427,Expo 13 Room 2,139791492,Michel,,Stationsbuurt Zuid,51.03372,3.71481,Private room,124,1,0,,,4,333,0,
1428284168615935422,Expo 13 Room 3,139791492,Michel,,Stationsbuurt Noord,51.03400762902968,3.716226604170653,Private room,124,1,0,,,4,341,0,
1428290288444364776,The Silent Nest In Ghent,689230176,Nadine,,Oud Gentbrugge,51.041991732766604,3.7468678822840022,Private room,85,1,0,,,2,115,0,
1428306678777219898,Expo 13 Room 4,139791492,Michel,,Stationsbuurt Zuid,51.03359659001048,3.7162189215333377,Private room,124,1,0,,,4,338,0,
1428989611792411083,Goed gelegen kamer ensuite Filip,6213435,Nathalie,,Binnenstad,51.03853705394408,3.7339386842834372,Private room,83,3,0,,,3,351,0,
1428999258181778833,Goed gelegen kamer ensuite Karel,6213435,Nathalie,,Binnenstad,51.03739334114383,3.733741329973663,Private room,83,3,0,,,3,292,0,
1429855631015357902,Green & peaceful home w/ swimming pond near centre,160695696,Hanne,,Oud Gentbrugge,51.04009649551153,3.7549542239580105,Entire home/apt,112,2,1,2025-06-22,1,1,10,1,
1430872323759788277,Toplocatie appartement.,22494031,Annelies,,Binnenstad,51.0537698,3.7304324,Entire home/apt,100,4,0,,,2,353,0,
1430975033114325075,Cosy room,426867489,Ahmed,,Dampoort,51.05807,3.74483,Private room,62,1,0,,,1,15,0,
1431272254729988496,Compact Studio in The Heart of Ghent,439069630,Dante,,Binnenstad,51.05846541565149,3.7273285966572773,Entire home/apt,133,1,0,,,4,312,0,
